,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
55,55,0.502542687946469,0.49745731205355537,0.005085375892913572,1.0102227382524958,0.9898807086146376,1.5457804143202628e+137,7.768206443875113e+136,7.689597699327891e+136,False,False,False,150628,75697,74931,,,,,,,,,,,,,,,,,,,,,
56,56,0.4985828335688989,0.5014171664311095,-0.002834332862210544,0.9943473557509325,1.0056847782783096,4.755328650564955e+139,2.3709252331500436e+139,2.384403417414951e+139,False,False,False,130895,65262,65633,,,,,,,,,,,,,,,,,,,,,
57,57,0.4997664519199407,0.5002335480800583,-0.0004670961601175745,0.9990662438336846,1.000934628881797,1.4602239231500692e+142,7.297709290813262e+141,7.304529940687414e+141,False,False,False,113467,56707,56760,,,,,,,,,,,,,,,,,,,,,
58,58,0.4986032095593603,0.5013967904406675,-0.0027935808813072715,0.9944284029443985,1.0056028136757806,4.474030992863193e+144,2.2307662127096393e+144,2.243264780153678e+144,False,False,False,98082,48904,49178,,,,,,,,,,,,,,,,,,,,,
59,59,0.500524547651335,0.4994754523486887,0.0010490953026463783,1.0021003941188966,0.9979040082897649,1.3724697069562845e+147,6.869547792394547e+146,6.855149277168624e+146,False,False,False,84835,42462,42373,,,,,,,,,,,,,,,,,,,,,
60,60,0.5025443181503955,0.4974556818496084,0.005088636300787024,1.010229325920787,0.9898742536389314,4.151850404612834e+149,2.0864888306486e+149,2.06536157396425e+149,False,False,False,72318,36343,35975,,,,,,,,,,,,,,,,,,,,,
61,61,0.5007079962891234,0.4992920037108919,0.0014159925782315757,1.0028360009127073,0.9971720192432998,1.252455951106963e+152,6.271147097191559e+151,6.253412413878264e+151,False,False,False,61441,30764,30677,,,,,,,,,,,,,,,,,,,,,
62,62,0.49964527448086393,0.5003547255191518,-0.0007094510382878828,0.9985821038513191,1.0014199094327971,3.7768160743375665e+154,1.8870683041261325e+154,1.8897477702114936e+154,False,False,False,52153,26058,26095,,,,,,,,,,,,,,,,,,,,,
63,63,0.5019676031847645,0.4980323968152005,0.003935206369564013,1.007901506799013,0.9921604375569323,1.1250603495294828e+157,5.647438470915279e+156,5.603165024379155e+156,False,False,False,43708,21940,21768,,,,,,,,,,,,,,,,,,,,,
64,64,0.49979612363062353,0.5002038763693757,-0.0004077527387520923,0.9991848269115552,1.0008158381377392,3.367413682843201e+159,1.6830203053457538e+159,1.6843933774974444e+159,False,False,False,36787,18386,18401,,,,,,,,,,,,,,,,,,,,,
65,65,0.49917998520755735,0.5008200147924,-0.0016400295848426677,0.9967253114164727,1.0032854474006219,1.0127911378034362e+162,5.055650651870645e+161,5.072260726163286e+161,False,False,False,31097,15523,15574,,,,,,,,,,,,,,,,,,,,,
66,66,0.4978859558907378,0.5021140441092422,-0.004228088218504388,0.991579426490639,1.0084920817076275,3.0435836600882936e+164,1.5153575599364905e+164,1.5282261001517422e+164,False,False,False,26253,13071,13182,,,,,,,,,,,,,,,,,,,,,
67,67,0.5036556014713163,0.4963443985286693,0.007311202942646916,1.014730100640442,0.9854837255432306,9.09175391327349e+166,4.5791127856189526e+166,4.512641127654406e+166,False,False,False,22021,11091,10930,,,,,,,,,,,,,,,,,,,,,
68,68,0.49682496607872334,0.5031750339213165,-0.006350067842593058,0.9873800021572889,1.0127812977932893,2.71029133115657e+169,1.346540398665321e+169,1.363750932491357e+169,False,False,False,18425,9154,9271,,,,,,,,,,,,,,,,,,,,,
69,69,0.5026137463698225,0.4973862536302157,0.005227492739606743,1.0105099260412878,0.9895993836671543,8.124296564361839e+171,4.083383132833381e+171,4.0409134315287676e+171,False,False,False,15495,7788,7707,,,,,,,,,,,,,,,,,,,,,
70,70,0.4937476026083403,0.5062523973916396,-0.012504794783299364,0.9752992877708279,1.0253262896209314,2.4371002198959892e+174,1.2033123908899036e+174,1.2337878290060367e+174,False,False,False,13035,6436,6599,,,,,,,,,,,,,,,,,,,,,
71,71,0.5078153732990078,0.4921846267010022,0.015630746598005677,1.0317578927703916,0.9692196270143202,7.253990777956559e+176,3.6836880348155705e+176,3.5703027431410614e+176,False,False,False,10876,5523,5353,,,,,,,,,,,,,,,,,,,,,
72,72,0.4959610490207179,0.504038950979334,-0.00807790195861612,0.9839736553238178,1.0162873717090608,2.1510467601127764e+179,1.0668354076381492e+179,1.084211352474739e+179,False,False,False,9037,4482,4555,,,,,,,,,,,,,,,,,,,,,
73,73,0.4974427994616653,0.5025572005383561,-0.00511440107669078,0.9898232458490057,1.0102813852813342,6.313929373908861e+181,3.1408187033604634e+181,3.1731106705485325e+181,False,False,False,7430,3696,3734,,,,,,,,,,,,,,,,,,,,,
74,74,0.4990085922009297,0.5009914077990667,-0.0019828155981369945,0.9960422163588637,1.00397350993375,1.8367843495274975e+184,9.16571172434417e+183,9.20213177093074e+183,False,False,False,6052,3020,3032,,,,,,,,,,,,,,,,,,,,,
75,75,0.5014589412255043,0.49854105877447275,0.002917882451031482,1.0058528428093851,0.9941812136325647,5.202672295111356e+186,2.608926540649805e+186,2.5937457544614317e+186,False,False,False,4798,2406,2392,,,,,,,,,,,,,,,,,,,,,
76,76,0.513351498637598,0.486648501362414,0.02670299727518405,1.0548712206046598,0.9479830148620348,1.4223081499699612e+189,7.301440203115491e+188,6.921641296584291e+188,False,False,False,3670,1884,1786,,,,,,,,,,,,,,,,,,,,,
77,77,0.49476987447697474,0.5052301255230013,-0.010460251046026582,0.9792960662525846,1.0211416490486294,3.973915057392852e+191,1.9661734541284212e+191,2.0077416032643355e+191,False,False,False,2868,1419,1449,,,,,,,,,,,,,,,,,,,,,
78,78,0.5079295154185013,0.49207048458147706,0.015859030837024286,1.0322291853178573,0.9687771032089808,1.1249250795363922e+194,5.713826505310387e+193,5.535424290053291e+193,False,False,False,2270,1153,1117,,,,,,,,,,,,,,,,,,,,,
79,79,0.4730033745781516,0.5269966254218283,-0.05399325084367672,0.8975453575239529,1.114149821640978,3.1523220928134966e+196,1.491058987658045e+196,1.6612631051553882e+196,False,False,False,1778,841,937,,,,,,,,,,,,,,,,,,,,,
80,80,0.49081007488089584,0.5091899251191437,-0.01837985023824791,0.9639037433155275,1.0374479889042785,9.320965440172442e+198,4.5748237456532783e+198,4.7461416945195323e+198,False,False,False,1469,721,748,,,,,,,,,,,,,,,,,,,,,
81,81,0.5089666951323717,0.4910333048676142,0.01793339026475745,1.0365217391304902,0.9647651006710894,2.659940962060602e+201,1.3538213607072057e+201,1.3061196013533586e+201,False,False,False,1171,596,575,,,,,,,,,,,,,,,,,,,,,
82,82,0.48039215686274317,0.519607843137274,-0.03921568627453089,0.9245283018867546,1.0816326530612688,7.467344383631161e+203,3.587253674489465e+203,3.880090709141825e+203,False,False,False,918,441,477,,,,,,,,,,,,,,,,,,,,,
83,83,0.4957264957264916,0.5042735042735251,-0.008547008547033521,0.9830508474575783,1.0172413793103954,2.0454939346200368e+206,1.0140055402389841e+206,1.0314883943810868e+206,False,False,False,702,348,354,,,,,,,,,,,,,,,,,,,,,
84,84,0.4905660377358349,0.5094339622641799,-0.01886792452834498,0.9629629629628805,1.0384615384616274,5.533509124320631e+208,2.7145516458930614e+208,2.8189574784276514e+208,False,False,False,530,260,270,,,,,,,,,,,,,,,,,,,,,
85,85,0.4814814814814781,0.518518518518516,-0.03703703703703784,0.9285714285714267,1.076923076923079,1.5155370884797268e+211,7.297030426013449e+210,7.85834045878373e+210,False,False,False,405,195,210,,,,,,,,,,,,,,,,,,,,,
86,86,0.5270758122743622,0.4729241877256047,0.05415162454875752,1.1145038167939443,0.8972602739725616,3.716193573910255e+213,1.9587157465375128e+213,1.7574778273726193e+213,False,False,False,277,146,131,,,,,,,,,,,,,,,,,,,,,
87,87,0.4581005586592054,0.5418994413407437,-0.08379888268153834,0.8453608247423049,1.182926829268241,8.611841962817304e+215,3.945089614251395e+215,4.666752348565471e+215,False,False,False,179,82,97,,,,,,,,,,,,,,,,,,,,,
88,88,0.4881889763779504,0.5118110236220839,-0.023622047244133505,0.953846153846081,1.0483870967742737,2.1917245212285124e+218,1.0699757505210008e+218,1.1217487707075866e+218,False,False,False,127,62,65,,,,,,,,,,,,,,,,,,,,,
89,89,0.5591397849462417,0.44086021505375333,0.11827956989248832,1.26829268292687,0.7884615384615132,5.758595711053201e+220,3.2198599674706364e+220,2.538735743582536e+220,False,False,False,93,52,41,,,,,,,,,,,,,,,,,,,,,
90,90,0.5434782608695985,0.45652173913042704,0.08695652173917147,1.1904761904762835,0.8399999999999344,2.0444784015433818e+223,1.1111295660562538e+223,9.333488354871802e+222,False,False,False,92,50,42,,,,,,,,,,,,,,,,,,,,,
91,91,0.4456521739130453,0.5543478260869723,-0.10869565217392697,0.8039215686274315,1.2439024390244204,7.339235532264553e+225,3.270746269813564e+225,4.068489262451118e+225,False,False,False,92,41,51,,,,,,,,,,,,,,,,,,,,,
92,92,0.4124999999999831,0.5874999999999736,-0.17499999999999052,0.7021276595744709,1.4242424242424188,2.291533334579894e+228,9.452575005141676e+227,1.3462758340656274e+228,False,False,False,80,33,47,,,,,,,,,,,,,,,,,,,,,
93,93,0.3500000000000074,0.6500000000000125,-0.3000000000000051,0.5384615384615394,1.8571428571428537,6.172530782869901e+230,2.160385774004511e+230,4.012145008865513e+230,False,False,False,60,21,39,,,,,,,,,,,,,,,,,,,,,
94,94,0.6153846153846251,0.3846153846154075,0.23076923076921754,1.59999999999993,0.6250000000000274,9.608633228214397e+232,5.913005063516645e+232,3.6956281646980653e+232,False,False,False,26,16,10,,,,,,,,,,,,,,,,,,,,,
95,95,0.25000000000001976,0.7500000000000174,-0.49999999999999767,0.3333333333333519,2.9999999999998326,5.311568913028139e+234,1.3278922282571397e+234,3.983676684771197e+234,False,False,False,4,1,3,,,,,,,,,,,,,,,,,,,,,
96,96,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
97,97,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
98,98,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
99,99,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
100,100,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
101,101,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
102,102,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
103,103,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
104,104,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
105,105,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
106,106,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
107,107,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
108,108,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
109,109,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
110,110,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
111,111,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
112,112,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
113,113,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
114,114,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
115,115,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
116,116,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
117,117,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
118,118,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
119,119,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
120,120,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
121,121,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
122,122,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
123,123,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
124,124,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
125,125,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
126,126,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
127,127,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
128,128,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
